date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:27	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:25%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=N;O=D)
18:17:27	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=M;O=A)
18:17:27	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=S;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/index5851.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=S;O=A)
18:17:27	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=D;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/indexad3f.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/?C=D;O=A)
18:17:27	1851/1851	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:28	54900/54900	---M--	200	added ('OK')	application/pdf	etag:%22d674-56d7adb67bd80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/2018-CDW-Schedule.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/2018-CDW-Schedule.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:28	1851/1851	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:28	1851/1851	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:29	1851/1851	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:29	1700/1700	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/Alternates/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/Alternates/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:29	1872/1872	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/Day%201/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/Day%201/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:29	1640/1640	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/Day%202%20/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/Day%202/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:29	1240/1240	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/Day%203/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Spring/Day%203/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Spring/)
18:17:29	817/817	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Summer/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/)
18:17:30	817/817	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Summer/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/)
18:17:30	817/817	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Summer/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/)
18:17:30	817/817	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2017/Summer/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2017/Summer/)
18:17:30	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:29%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=N;O=D)
18:17:30	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:29%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=M;O=A)
18:17:30	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:29%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=S;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/index5851.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=S;O=A)
18:17:30	10766875/10766875	---M--	200	added ('OK')	application/pdf	etag:%22a44a1b-534b61ab03100%22	http://mstl.atl.calpoly.edu/~workshop/archive/2016/Spring/2016%20Spring%20Workshop%20Schedule.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2016/Spring/2016%20Spring%20Workshop%20Schedule.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2016/Spring/)
18:17:31	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:29%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=D;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/indexad3f.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/?C=D;O=A)
18:17:31	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:30%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:31	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:30%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:31	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:30%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:32	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:30%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:32	189086/189086	---M--	200	added ('OK')	application/pdf	etag:%222e29e-58a36f230aca2%22	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/2019-CDW-Schedule.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/2019-CDW-Schedule.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:32	1442/1442	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/Day%201/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/Day%201/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:32	1442/1442	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/Day%202/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/Day%202/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:32	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=N;O=D)
18:17:32	1442/1442	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/Day%203/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2018/Spring/Day%203/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2018/Spring/)
18:17:32	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=M;O=A)
18:17:32	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=S;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/index5851.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=S;O=A)
18:17:33	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:31%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=D;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/indexad3f.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/?C=D;O=A)
18:17:33	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:32%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:33	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:32%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:33	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:32%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:33	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:32%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:34	117123/117123	---M--	200	added ('OK')	application/pdf	etag:%221c983-5a4da4790f81e%22	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/2020%20Workshop%20Virtual%20Schedule.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/2020%20Workshop%20Virtual%20Schedule.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:34	1442/1442	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/Day%202/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/Day%202/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:34	1442/1442	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/Day%201/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/Day%201/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:34	1644/1644	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/Day%203/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2019/Spring/Day%203/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2019/Spring/)
18:17:34	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=N;O=D)
18:17:35	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=M;O=A)
18:17:35	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=S;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/index5851.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=S;O=A)
18:17:35	992/992	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:33%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=D;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/indexad3f.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/?C=D;O=A)
18:17:35	3175/3175	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:34%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:35	3175/3175	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:34%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:36	3175/3175	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:34%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:36	3175/3175	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:35%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:36	1072/1072	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:35%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/1%20-%20Flight%20Missions/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/1%20-%20Flight%20Missions/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:37	1770/1770	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:36%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/2%20-%20Deep%20Space%20and%20Community%20Knowledge/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/2%20-%20Deep%20Space%20and%20Community%20Knowledge/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:37	1072/1072	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:36%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/3%20-%20Communications/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/3%20-%20Communications/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:38	334578/334578	---M--	200	added ('OK')	application/pdf	etag:%2251af2-5c1ae0224f500%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Andrew%20Santangelo%20%e2%80%93%20sci_Zone.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Andrew%20Santangelo%20%e2%80%93%20sci_Zone.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
18:17:38	998529/998529	---M--	200	added ('OK')	application/pdf	etag:%22f3c81-5c1adec173480%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Aleksander%20Bologna%20%e2%80%93%20Structures%20Unlimited%20LLC.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Aleksander%20Bologna%20%e2%80%93%20Structures%20Unlimited%20LLC.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
18:17:39	1288/1288	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:37%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/5%20-%20Launch/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/5%20-%20Launch/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:39	1305/1305	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:37%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/4%20-%20Upcoming%20Missions/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/4%20-%20Upcoming%20Missions/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:39	1900/1900	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:38%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/6%20-%20Subsystems/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/6%20-%20Subsystems/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:40	440173/440173	---M--	200	added ('OK')	application/pdf	etag:%226b76d-5c1adfca92600%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Craig%20Burkhard%20%e2%80%93%20NASA%20ARC.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Craig%20Burkhard%20%e2%80%93%20NASA%20ARC.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
18:17:40	1280/1280	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:38%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/7%20-%20Technology/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/7%20-%20Technology/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:40	5165790/5165790	---M--	200	added ('OK')	application/pdf	etag:%224ed2de-5c1ae0db52980%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Abhishek%20Akash%20Diggewadi%20%e2%80%93%20International%20Space%20University%20(ISU).pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Abhishek%20Akash%20Diggewadi%20%e2%80%93%20International%20Space%20University%20(ISU).pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
18:17:40	1378/1378	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:39%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/8%20-%20Model%20Based%20Systems%20Engineering%20and%20Open%20Source%20Initiatives/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/8%20-%20Model%20Based%20Systems%20Engineering%20and%20Open%20Source%20Initiatives/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:41	1948/1948	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:39%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/Posters/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2020/Spring/Posters/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2020/Spring/)
18:17:42	482103/482103	---M--	200	added ('OK')	application/pdf	etag:%2275b37-5c1adf6f04e00%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Jean-Carl%20Keller%20%e2%80%93%20University%20Of%20Applied%20Sciences%20Augsburg.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Jean-Carl%20Keller%20%e2%80%93%20University%20Of%20Applied%20Sciences%20Augsburg.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
18:17:43	1202/1202	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:41%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2021/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/?C=N;O=D)
18:17:45	4295330/4295330	---M--	200	added ('OK')	application/pdf	etag:%22418aa2-5c1adf9eb3e80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Hakon%20E.%20Kindem%20%e2%80%93%20Orbit%20NTNU.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Hakon%20E.%20Kindem%20%e2%80%93%20Orbit%20NTNU.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
18:17:46	1202/1202	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:47:45%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2021/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/?C=M;O=A)
18:17:47	2935861/2935861	---M--	200	added ('OK')	application/pdf	etag:%222ccc35-5c1adfb3af000%22	http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/Jerry%20Buxton%20%e2%80%93%20AMSAT.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2021/posters/Jerry%20Buxton%20%e2%80%93%20AMSAT.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2021/posters/)
